Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
22242000,GYYDET3M,Luân chuyển trả,SHOPEE,Không cần đóng kiện,36_48,(DNO) Bắc Gia Nghĩa
22242000,GYYC4B3A,Luân chuyển trả,SHOPEE,Chưa đóng kiện,48_72,(DNO) Bắc Gia Nghĩa
22242000,VNGH80974169110,Luân chuyển giao,TTS,Chưa đóng kiện,72_96,(DNO) Bắc Gia Nghĩa
22242000,AVN90418937-1.1,Luân chuyển giao,OTHER,Chưa đóng kiện,72_96,(DNO) Bắc Gia Nghĩa
20269003,GYYP6YHQ,Luân chuyển trả,OTHER,Không cần đóng kiện,24_36,(DNO) Nhân Cơ
20269003,GYYCFGH7,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(DNO) Nhân Cơ
20269003,GYYFMA6W,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(DNO) Nhân Cơ
20269003,GYYWEVLV,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(DNO) Nhân Cơ
22483000,VNGH80892739105,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(BTH) Hàm Thuận
22483000,VNGH80335269107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Hàm Thuận
22389000,VNGH80510949103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Đức Trọng 1
22389000,VNGH80038508909,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Đức Trọng 1
22389000,GYYCHNUE,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Đức Trọng 1
22389000,GYYGRLE4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Đức Trọng 1
22389000,GYYN3H9N,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Đức Trọng 1
22425000,GYY3NNXD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Tân Hà Lâm Hà
22389000,GYYNKUUC,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Đức Trọng 1
22425000,VNGH80458079109,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(LDO) Tân Hà Lâm Hà
22389000,GYYWQH4H_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Đức Trọng 1
22425000,VNGH80683249107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Tân Hà Lâm Hà
22389000,VNGH80498959208,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,(LDO) Đức Trọng 1
22389000,GYYGLPUL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Đức Trọng 1
22425000,VNGH80286359105,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(LDO) Tân Hà Lâm Hà
22389000,GYY699LY,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Đức Trọng 1
