Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Mới Ca 1,2026-07-04 - Thứ 7,124,0.8871,0.7419,0.0242,17.48,91.9956,3.0008,110.0004,3.0008,29.0036,13.9996,0.1129,0.2339,124,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Mới Ca 1,2026-06-29 - Thứ 2,76,1,0.75,0.0395,16.65,57,3.002,76,3.002,15.998,0,0,0.2105,76,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Mới Ca 1,2026-07-07 - Thứ 3,53,1,0.6981,0,15.7,36.9993,0,53,0,16.0007,0,0,0.3019,53,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-29 - Thứ 2,52,1,0.6154,0.0192,67.78,32.0008,0.9984,52,0.9984,19.0008,0,0,0.3654,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-16 - Thứ 5,18,1,0.3333,0.0556,74.5,5.9994,1.0008,18,1.0008,10.9998,0,0,0.6111,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-01 - Thứ 4,21,1,0.2857,0.0476,61,5.9997,0.9996,21,0.9996,14.0007,0,0,0.6667,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-09 - Thứ 5,21,1,0.3333,0,76,6.9993,0,21,0,14.0007,0,0,0.6667,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-15 - Thứ 4,21,0.9524,0.4762,0.0476,65.9,10.0002,0.9996,20.0004,0.9996,10.0002,0.9996,0.0476,0.4762,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-07 - Thứ 3,24,1,0.5,0,70,12,0,24,0,12,0,0,0.5,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-02 - Thứ 5,27,1,0.1852,0.037,93,5.0004,0.999,27,0.999,21.0006,0,0,0.7778,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-10 - Thứ 6,29,1,0.5172,0.0345,74.87,14.9988,1.0005,29,1.0005,13.0007,0,0,0.4483,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-17 - Thứ 6,29,1,0.4138,0.1379,58.58,12.0002,3.9991,29,3.9991,13.0007,0,0,0.4483,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-03 - Thứ 6,30,1,0.4667,0.0667,73.36,14.001,2.001,30,2.001,13.998,0,0,0.4666,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-22 - Thứ 2,30,0.9667,0.4333,0.1333,65.38,12.999,3.999,29.001,3.999,13.002,0.999,0.0333,0.4334,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-06 - Thứ 2,31,1,0.2903,0.0323,62.11,8.9993,1.0013,31,1.0013,20.9994,0,0,0.6774,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-14 - Thứ 3,31,1,0.6129,0.0323,61.63,18.9999,1.0013,31,1.0013,10.9988,0,0,0.3548,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-08 - Thứ 4,31,1,0.4194,0.0968,71.92,13.0014,3.0008,31,3.0008,14.9978,0,0,0.4838,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-25 - Thứ 5,32,1,0.375,0.0938,62,12,3.0016,32,3.0016,16.9984,0,0,0.5312,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-21 - Chủ Nhật,32,0.9688,0.5,0.0313,71,16,1.0016,31.0016,1.0016,14.9984,0.9984,0.0312,0.4687,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-30 - Thứ 3,33,1,0.4848,0.0606,72.25,15.9984,1.9998,33,1.9998,15.0018,0,0,0.4546,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-13 - Thứ 2,33,1,0.5152,0.0303,62.82,17.0016,0.9999,33,0.9999,14.9985,0,0,0.4545,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-04 - Thứ 7,34,1,0.5294,0.0294,55.06,17.9996,0.9996,34,0.9996,15.0008,0,0,0.4412,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-20 - Thứ 7,36,0.9722,0.4444,0.0833,57.25,15.9984,2.9988,34.9992,2.9988,17.0028,1.0008,0.0278,0.4723,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-26 - Thứ 6,37,0.8108,0.3514,0.0811,61.08,13.0018,3.0007,29.9996,3.0007,20.9975,7.0004,0.1892,0.5675,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-24 - Thứ 4,37,0.973,0.4054,0,62.8,14.9998,0,36.001,0,22.0002,0.999,0.027,0.5946,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-28 - Chủ Nhật,37,1,0.4054,0.0541,80.6,14.9998,2.0017,37,2.0017,19.9985,0,0,0.5405,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-12 - Chủ Nhật,37,1,0.4595,0.0811,65.24,17.0015,3.0007,37,3.0007,16.9978,0,0,0.4594,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-11 - Thứ 7,40,1,0.375,0.05,62.4,15,2,40,2,23,0,0,0.575,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-07-05 - Chủ Nhật,45,1,0.5778,0,48.31,26.001,0,45,0,18.999,0,0,0.4222,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-23 - Thứ 3,49,0.898,0.4694,0.0408,51.96,23.0006,1.9992,44.002,1.9992,24.0002,4.998,0.102,0.4898,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức Lập,Hàng Tồn,2026-06-27 - Thứ 7,57,0.9298,0.5263,0.0351,50.17,29.9991,2.0007,52.9986,2.0007,25.0002,4.0014,0.0702,0.4386,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-09 - Thứ 5,52,0.9615,0.7115,0,15.7,36.998,0,49.998,0,15.002,2.002,0.0385,0.2885,52,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-02 - Thứ 5,52,1,0.7885,0.0192,15.54,41.002,0.9984,52,0.9984,9.9996,0,0,0.1923,52,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-10 - Thứ 6,62,1,0.7742,0.0645,17.6,48.0004,3.999,62,3.999,10.0006,0,0,0.1613,62,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-08 - Thứ 4,59,1,0.8136,0,14.46,48.0024,0,59,0,10.9976,0,0,0.1864,59,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-27 - Thứ 7,60,1,0.7833,0.0167,14.43,46.998,1.002,60,1.002,12,0,0,0.2,60,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-25 - Thứ 5,28,1,0.9643,0,13,27.0004,0,28,0,0.9996,0,0,0.0357,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-30 - Thứ 3,28,1,0.7857,0,11.68,21.9996,0,28,0,6.0004,0,0,0.2143,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,29,1,0.7586,0,15.18,21.9994,0,29,0,7.0006,0,0,0.2414,29,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-22 - Thứ 2,29,1,0.5862,0,16.94,16.9998,0,29,0,12.0002,0,0,0.4138,29,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-06 - Thứ 2,29,1,0.7241,0.0345,14.71,20.9989,1.0005,29,1.0005,7.0006,0,0,0.2414,29,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-01 - Thứ 4,30,0.7667,0.7,0,13.9,21,0,23.001,0,9,6.999,0.2333,0.3,30,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-14 - Thứ 3,30,0.9667,0.8333,0,16.12,24.999,0,29.001,0,5.001,0.999,0.0333,0.1667,30,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-05 - Chủ Nhật,31,0.9677,0.7742,0,14.46,24.0002,0,29.9987,0,6.9998,1.0013,0.0323,0.2258,31,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-07 - Thứ 3,37,1,0.4865,0,13,18.0005,0,37,0,18.9995,0,0,0.5135,37,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-13 - Thứ 2,37,1,0.7838,0,15.03,29.0006,0,37,0,7.9994,0,0,0.2162,37,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-12 - Chủ Nhật,41,1,0.7561,0,16.55,31.0001,0,41,0,9.9999,0,0,0.2439,41,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-26 - Thứ 6,42,1,0.881,0,14.41,37.002,0,42,0,4.998,0,0,0.119,42,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-16 - Thứ 5,42,1,0.7381,0,16.84,31.0002,0,42,0,10.9998,0,0,0.2619,42,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-15 - Thứ 4,43,1,0.8605,0.0233,12.41,37.0015,1.0019,43,1.0019,4.9966,0,0,0.1162,43,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-03 - Thứ 6,44,1,0.7955,0,14.09,35.002,0,44,0,8.998,0,0,0.2045,44,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-20 - Thứ 7,45,1,0.7778,0.0222,12.83,35.001,0.999,45,0.999,9,0,0,0.2,45,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-11 - Thứ 7,47,1,0.8085,0.0213,13.34,37.9995,1.0011,47,1.0011,7.9994,0,0,0.1702,47,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-23 - Thứ 3,48,1,0.75,0.0208,15.42,36,0.9984,48,0.9984,11.0016,0,0,0.2292,48,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-29 - Thứ 2,50,1,0.66,0.04,14.12,33,2,50,2,15,0,0,0.3,50,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-17 - Thứ 6,51,1,0.7843,0.0196,15.78,39.9993,0.9996,51,0.9996,10.0011,0,0,0.1961,51,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,54,1,0.6296,0,16.15,33.9984,0,54,0,20.0016,0,0,0.3704,54,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-07-04 - Thứ 7,55,0.7818,0.5818,0.0182,15.28,31.999,1.001,42.999,1.001,22,12.001,0.2182,0.4,55,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Mới Ca 1,2026-06-24 - Thứ 4,57,1,0.8246,0,13.23,47.0022,0,57,0,9.9978,0,0,0.1754,57,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-27 - Thứ 7,6,1,0.3333,0,39.5,1.9998,0,6,0,4.0002,0,0,0.6667,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-16 - Thứ 5,7,1,0.5714,0,50.5,3.9998,0,7,0,3.0002,0,0,0.4286,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-15 - Thứ 4,9,1,0.5556,0.1111,54.8,5.0004,0.9999,9,0.9999,2.9997,0,0,0.3333,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-26 - Thứ 6,9,1,0.2222,0.3333,50,1.9998,2.9997,9,2.9997,4.0005,0,0,0.4445,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-14 - Thứ 3,10,1,0.5,0.1,36.6,5,1,10,1,4,0,0,0.4,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-01 - Thứ 4,11,0.9091,0.5455,0.1818,48.33,6.0005,1.9998,10.0001,1.9998,2.9997,0.9999,0.0909,0.2727,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-13 - Thứ 2,11,1,0.7273,0.0909,46.25,8.0003,0.9999,11,0.9999,1.9998,0,0,0.1818,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-12 - Chủ Nhật,12,1,0.5833,0.1667,47.71,6.9996,2.0004,12,2.0004,3,0,0,0.25,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-04 - Thứ 7,12,0.9167,0.4167,0.0833,55.4,5.0004,0.9996,11.0004,0.9996,6,0.9996,0.0833,0.5,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-29 - Thứ 2,12,1,0.25,0,52.67,3,0,12,0,9,0,0,0.75,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-02 - Thứ 5,12,1,0.5833,0.0833,40,6.9996,0.9996,12,0.9996,4.0008,0,0,0.3334,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-03 - Thứ 6,14,1,0.6429,0,41.89,9.0006,0,14,0,4.9994,0,0,0.3571,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-21 - Chủ Nhật,14,1,0.6429,0.0714,47.78,9.0006,0.9996,14,0.9996,3.9998,0,0,0.2857,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-17 - Thứ 6,14,1,0.5714,0.0714,36.63,7.9996,0.9996,14,0.9996,5.0008,0,0,0.3572,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-07 - Thứ 3,14,1,0.2857,0.2143,43,3.9998,3.0002,14,3.0002,7,0,0,0.5,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-28 - Chủ Nhật,15,1,0.4667,0.1333,42.29,7.0005,1.9995,15,1.9995,6,0,0,0.4,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-25 - Thứ 5,15,1,0.4,0,42.67,6,0,15,0,9,0,0,0.6,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-11 - Thứ 7,15,1,0.5333,0,50.63,7.9995,0,15,0,7.0005,0,0,0.4667,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-06 - Thứ 2,16,1,0.4375,0,43.43,7,0,16,0,9,0,0,0.5625,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-09 - Thứ 5,18,0.9444,0.7778,0,50.86,14.0004,0,16.9992,0,3.9996,1.0008,0.0556,0.2222,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-10 - Thứ 6,19,0.9474,0.6842,0.0526,41.85,12.9998,0.9994,18.0006,0.9994,5.0008,0.9994,0.0526,0.2632,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-30 - Thứ 3,20,1,0.65,0.05,46.77,13,1,20,1,6,0,0,0.3,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-24 - Thứ 4,21,1,0.6667,0.0476,54.71,14.0007,0.9996,21,0.9996,5.9997,0,0,0.2857,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-20 - Thứ 7,21,1,0.7143,0,53.13,15.0003,0,21,0,5.9997,0,0,0.2857,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-22 - Thứ 2,22,1,0.5,0,42.82,11,0,22,0,11,0,0,0.5,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-06-23 - Thứ 3,23,1,0.3478,0.087,45.5,7.9994,2.001,23,2.001,12.9996,0,0,0.5652,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-08 - Thứ 4,25,1,0.52,0.12,53.15,13,3,25,3,9,0,0,0.36,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đức An,Hàng Tồn,2026-07-05 - Chủ Nhật,28,0.9643,0.6071,0.0357,42.94,16.9988,0.9996,27.0004,0.9996,10.0016,0.9996,0.0357,0.3572,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-01 - Thứ 4,15,1,0.6,0,19.67,9,0,15,0,6,0,0,0.4,15,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-13 - Thứ 2,15,0.9333,0.6667,0,23.3,10.0005,0,13.9995,0,4.9995,1.0005,0.0667,0.3333,15,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-30 - Thứ 3,16,1,0.5625,0,14.78,9,0,16,0,7,0,0,0.4375,16,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-04 - Thứ 7,18,0.8889,0.5,0.0556,18,9,1.0008,16.0002,1.0008,7.9992,1.9998,0.1111,0.4444,18,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-05 - Chủ Nhật,20,0.95,0.9,0,18.89,18,0,19,0,2,1,0.05,0.1,20,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-06 - Thứ 2,21,0.4762,0.2857,0,18.17,5.9997,0,10.0002,0,15.0003,10.9998,0.5238,0.7143,21,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-27 - Thứ 7,22,1,0.6818,0,21.2,14.9996,0,22,0,7.0004,0,0,0.3182,22,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-07 - Thứ 3,23,1,0.4348,0,16.4,10.0004,0,23,0,12.9996,0,0,0.5652,23,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-15 - Thứ 4,23,1,0.5217,0.0435,15.17,11.9991,1.0005,23,1.0005,10.0004,0,0,0.4348,23,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-25 - Thứ 5,25,0.88,0.68,0,15.18,17,0,22,0,8,3,0.12,0.32,25,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-08 - Thứ 4,27,0.9259,0.4444,0.0741,17.75,11.9988,2.0007,24.9993,2.0007,13.0005,2.0007,0.0741,0.4815,27,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,28,1,0.7143,0,19.55,20.0004,0,28,0,7.9996,0,0,0.2857,28,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-16 - Thứ 5,28,1,0.3929,0,15.18,11.0012,0,28,0,16.9988,0,0,0.6071,28,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-14 - Thứ 3,29,0.7586,0.3793,0,17.09,10.9997,0,21.9994,0,18.0003,7.0006,0.2414,0.6207,29,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-02 - Thứ 5,31,0.9355,0.2581,0.0323,20.63,8.0011,1.0013,29.0005,1.0013,21.9976,1.9995,0.0645,0.7096,31,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-11 - Thứ 7,32,1,0.7813,0,19.24,25.0016,0,32,0,6.9984,0,0,0.2187,32,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,32,0.9688,0.6875,0,19.09,22,0,31.0016,0,10,0.9984,0.0312,0.3125,32,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-20 - Thứ 7,32,1,0.625,0,17.15,20,0,32,0,12,0,0,0.375,32,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-17 - Thứ 6,33,0.9394,0.5758,0,20.05,19.0014,0,31.0002,0,13.9986,1.9998,0.0606,0.4242,33,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-23 - Thứ 3,33,1,0.6667,0,19.45,22.0011,0,33,0,10.9989,0,0,0.3333,33,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-22 - Thứ 2,33,0.9394,0.4242,0,18.14,13.9986,0,31.0002,0,19.0014,1.9998,0.0606,0.5758,33,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-03 - Thứ 6,34,1,0.3824,0,18,13.0016,0,34,0,20.9984,0,0,0.6176,34,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-26 - Thứ 6,34,0.8529,0.3824,0,19.08,13.0016,0,28.9986,0,20.9984,5.0014,0.1471,0.6176,34,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-06-29 - Thứ 2,35,1,0.6571,0.0857,16.35,22.9985,2.9995,35,2.9995,9.002,0,0,0.2572,35,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Đông Gia Nghĩa,Hàng Mới Ca 1,2026-07-09 - Thứ 5,36,1,0.7222,0,16.46,25.9992,0,36,0,10.0008,0,0,0.2778,36,Đắk Nông,NTB,AM Phước
